site,period,ind,sex,age,rep,side,uid,Trait,Value
Fukahori,Yayoi,2002-11,female,mature,1,L,Fukahori_2002-11,mlp2,7.39
Fukahori,Yayoi,2002-11,female,mature,1,L,Fukahori_2002-11,mlp1,6.64
Fukahori,Yayoi,2002-11,female,mature,1,L,Fukahori_2002-11,mbp2,8.57
Fukahori,Yayoi,2002-11,female,mature,1,L,Fukahori_2002-11,mbp1,7.94
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,xlm2,8.59
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,xli1,9.04
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,xbm2,10.24
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,xbm1,10.93
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,xbi1,6.67
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mlm2,10
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mlm1,10.93
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mlp2,6.9
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mlp1,6.85
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mlc,6.86
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mli2,6.14
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mli1,5.34
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbm2,10.08
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbm1,10.99
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbp2,7.67
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbp1,7.15
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbc,7.09
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbi2,5.78
Fukahori,Yayoi,15,male,adult,1,R,Fukahori_15,mbi1,5.72
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,xlm2,8.5
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,xli1,8.73
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,xbm2,10.44
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,xbm1,11.17
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,xbi1,6.87
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mlm2,10.2
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mlm1,11.16
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mlp2,6.03
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mlp1,6.9
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mlc,6.71
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mli2,5.98
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mli1,5.42
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbm2,10.11
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbm1,10.79
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbp2,7.7
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbp1,7.01
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbc,7.53
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbi2,5.8
Fukahori,Yayoi,15,male,adult,1,L,Fukahori_15,mbi1,5.5
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,xlc,7.81
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,xli1,8.51
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,xbc,7.97
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,xbi1,7.32
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mlp1,6.91
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mlc,6.71
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mli2,6.07
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mli1,5.32
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mbp1,7.6
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mbc,7.23
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mbi2,6.1
Fukahori,Yayoi,2002-10,female,adult,1,R,Fukahori_2002-10,mbi1,5.4
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,xlc,7.84
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,xli1,8.64
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,xbc,8.08
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,xbi1,7.07
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mlp1,6.96
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mlc,7.16
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mli2,5.97
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mli1,6.01
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mbp1,7.62
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mbc,7.04
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mbi2,6.12
Fukahori,Yayoi,2002-10,female,adult,1,L,Fukahori_2002-10,mbi1,5.57
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,xli1,7.56
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,mlc,5.98
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,mli2,5.24
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,mli1,4.86
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,mbc,6.58
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,mbi2,5.5
Fukahori,Yayoi,10,female,mature,1,R,Fukahori_10,mbi1,5.15
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,xli1,7.33
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,mlc,6.16
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,mli2,6.25
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,mli1,5.2
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,mbc,6.81
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,mbi2,6.57
Fukahori,Yayoi,10,female,mature,1,L,Fukahori_10,mbi1,5.49
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,xlp1,6.99
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,xli2,6.74
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,xli1,8.19
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,xbp1,8.68
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,xbi2,6.24
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,xbi1,7.05
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mlm1,11.2
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mlp2,7.04
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mlp1,6.7
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mli2,5.46
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mli1,5.18
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mbm1,10.59
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mbp2,8.57
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mbp1,7.58
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mbi2,5.97
Fukahori,Yayoi,17,female,adult,1,R,Fukahori_17,mbi1,6.02
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,xlp1,6.98
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,xli2,6.67
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,xli1,8.07
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,xbp1,8.53
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,xbi2,5.95
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,xbi1,7.32
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mlm1,11.37
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mlp2,6.92
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mlp1,6.85
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mli2,5.91
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mli1,5.27
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mbm1,10.59
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mbp2,8.27
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mbp1,7.94
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mbi2,6.11
Fukahori,Yayoi,17,female,adult,1,L,Fukahori_17,mbi1,5.94
Fukahori,Yayoi,2,female,mature,1,R,Fukahori_2,mlp1,6.14
Fukahori,Yayoi,2,female,mature,1,R,Fukahori_2,mlc,4.97
Fukahori,Yayoi,2,female,mature,1,R,Fukahori_2,mbp1,7.3
Fukahori,Yayoi,2,female,mature,1,R,Fukahori_2,mbc,6.75
Fukahori,Yayoi,2,female,mature,1,R,Fukahori_2,mbi2,5.02
Fukahori,Yayoi,2,female,mature,1,L,Fukahori_2,mlp1,6.18
Fukahori,Yayoi,2,female,mature,1,L,Fukahori_2,mlc,5.05
Fukahori,Yayoi,2,female,mature,1,L,Fukahori_2,mbp1,7.57
Fukahori,Yayoi,2,female,mature,1,L,Fukahori_2,mbc,6.94
Fukahori,Yayoi,2,female,mature,1,L,Fukahori_2,mbi2,5.9
Okinoharu,Jomon,28,NA,7,1,R,Okinoharu_28,mlm2,10.94
Okinoharu,Jomon,28,NA,7,1,R,Okinoharu_28,mlm1,10.47
Okinoharu,Jomon,28,NA,7,1,R,Okinoharu_28,mli1,5.24
Okinoharu,Jomon,28,NA,7,1,R,Okinoharu_28,mbm2,10.52
Okinoharu,Jomon,28,NA,7,1,R,Okinoharu_28,mbm1,9.25
Okinoharu,Jomon,28,NA,7,1,R,Okinoharu_28,mbi1,4.92
Okinoharu,Jomon,28,NA,7,1,L,Okinoharu_28,mlm2,11.7
Okinoharu,Jomon,28,NA,7,1,L,Okinoharu_28,mlm1,10.33
Okinoharu,Jomon,28,NA,7,1,L,Okinoharu_28,mli1,5.25
Okinoharu,Jomon,28,NA,7,1,L,Okinoharu_28,mbm2,10.63
Okinoharu,Jomon,28,NA,7,1,L,Okinoharu_28,mbm1,9.18
Okinoharu,Jomon,28,NA,7,1,L,Okinoharu_28,mbi1,5.46
Okinoharu,Jomon,30,female,mature,1,R,Okinoharu_30,mlm2,10.04
Okinoharu,Jomon,30,female,mature,1,R,Okinoharu_30,mlm1,10.57
Okinoharu,Jomon,30,female,mature,1,R,Okinoharu_30,mbm2,10.34
Okinoharu,Jomon,30,female,mature,1,R,Okinoharu_30,mbm1,10.92
Okinoharu,Jomon,30,female,mature,1,L,Okinoharu_30,mlm2,10.48
Okinoharu,Jomon,30,female,mature,1,L,Okinoharu_30,mlm1,10.4
Okinoharu,Jomon,30,female,mature,1,L,Okinoharu_30,mbm2,10.22
Okinoharu,Jomon,30,female,mature,1,L,Okinoharu_30,mbm1,9.87
Saka,Jomon,1,male,adult,1,R,Saka_1,mlm2,9.11
Saka,Jomon,1,male,adult,1,R,Saka_1,mbm2,9.66
Saka,Jomon,1,male,adult,1,L,Saka_1,mlm2,8.75
Saka,Jomon,1,male,adult,1,L,Saka_1,mbm2,9.23
Okinoharu,Jomon,24,NA,Adult-Mature,1,R,Okinoharu_24,mlm1,10.98
Okinoharu,Jomon,24,NA,Adult-Mature,1,R,Okinoharu_24,mbm1,10.43
Okinoharu,Jomon,24,NA,Adult-Mature,1,L,Okinoharu_24,mlm1,10.94
Okinoharu,Jomon,24,NA,Adult-Mature,1,L,Okinoharu_24,mbm1,10.36
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,xlm2,8.79
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,xbm2,11
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,xbm1,11.68
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,xbp2,8.49
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,xbp1,8.01
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mlm2,10.21
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mlm1,11.09
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mlp2,6.13
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mlp1,5.8
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mlc,6.17
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mli1,5.07
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mbm2,10.21
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mbm1,10.79
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mbp2,7.92
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mbp1,7.53
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mbc,7.22
Okinoharu,Jomon,21,female,adult,1,R,Okinoharu_21,mbi1,5.9
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,xlm2,8.66
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,xbm2,10.95
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,xbm1,11
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,xbp2,8.65
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,xbp1,8.21
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mlm2,10.12
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mlm1,10.96
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mlp2,6.19
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mlp1,6.24
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mlc,6.6
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mli1,4.74
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mbm2,10.1
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mbm1,10.76
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mbp2,7.87
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mbp1,7.37
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mbc,7.47
Okinoharu,Jomon,21,female,adult,1,L,Okinoharu_21,mbi1,5.89
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xlp2,6.82
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xlp1,6.95
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xli2,5.73
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xli1,6.34
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xbp2,8.75
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xbp1,8.63
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,xbi2,6.04
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mlm2,10.37
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mlm1,11.37
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mlp2,6.78
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mlp1,6.88
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mlc,7.42
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mli2,5.74
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mli1,4.64
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbm2,10.45
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbm1,11.15
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbp2,7.78
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbp1,7.18
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbc,6.85
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbi2,5.77
Fukahori,Yayoi,11,female,adult,1,R,Fukahori_11,mbi1,5.81
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xlp2,6.49
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xlp1,7.06
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xli2,6.72
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xli1,7.47
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xbp2,8.57
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xbp1,8.84
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,xbi2,6.05
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mlm2,10.47
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mlm1,11.58
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mlp2,6.72
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mlp1,6.76
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mlc,6.76
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mli2,6.05
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mli1,4.48
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbm2,10.44
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbm1,11.1
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbp2,7.82
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbp1,7.06
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbc,6.85
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbi2,5.63
Fukahori,Yayoi,11,female,adult,1,L,Fukahori_11,mbi1,5.78
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xlp2,6.37
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xlp1,6.04
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xli2,6.88
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xli1,8.36
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xbp2,9
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xbp1,8.86
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xbi2,6.55
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,xbi1,7.68
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mlm1,11.25
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mlp2,7.19
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mlp1,6.92
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mlc,7.04
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mli2,5.99
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mli1,5.53
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mbm1,10.74
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mbp2,7.94
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mbp1,7.99
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mbc,7.08
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mbi2,5.77
Fukahori,Yayoi,16,female,adult,1,R,Fukahori_16,mbi1,5.81
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xlp2,6.53
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xlp1,6.28
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xli2,6.79
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xli1,8
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xbp2,8.8
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xbp1,8.68
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xbi2,6.46
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,xbi1,7.18
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mlm1,11.12
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mlp2,6.82
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mlp1,6.82
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mlc,7.06
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mli2,6.11
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mli1,5.2
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mbm1,10.92
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mbp2,7.92
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mbp1,7.29
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mbc,7.08
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mbi2,5.97
Fukahori,Yayoi,16,female,adult,1,L,Fukahori_16,mbi1,5.6
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xlp2,6.51
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xlp1,6.86
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xli2,7.12
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xli1,8.35
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xbp2,9.22
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xbp1,9.28
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xbi2,6.61
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,xbi1,7.55
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mlm1,11.17
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mlp2,6.49
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mlp1,6.82
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mlc,6.45
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mli2,5.86
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mli1,5.46
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mbm1,10.81
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mbp2,7.34
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mbp1,6.69
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mbc,7.23
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mbi2,5.97
Fukahori,Yayoi,6,male,adult,1,R,Fukahori_6,mbi1,5.97
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xlp2,5.7
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xlp1,6.84
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xli2,6.96
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xli1,8.22
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xbp2,8.62
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xbp1,9.19
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xbi2,6.48
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,xbi1,7.41
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mlm1,11.23
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mlp2,6.62
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mlp1,6.37
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mlc,6.3
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mli2,5.78
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mli1,5.32
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mbm1,10.9
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mbp2,8.54
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mbp1,7.21
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mbc,7.69
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mbi2,6.44
Fukahori,Yayoi,6,male,adult,1,L,Fukahori_6,mbi1,6.07
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,xli1,8.36
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,xbi1,6.52
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mlm2,10.11
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mlm1,10.9
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mlp2,7.53
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mlp1,6.94
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mlc,6.52
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mli2,5.08
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mli1,5.02
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbm2,9.72
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbm1,10.3
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbp2,6.99
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbp1,7.16
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbc,6.92
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbi2,5.73
Fukahori,Yayoi,13,female,18-19,1,R,Fukahori_13,mbi1,5.59
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,xli1,7.63
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,xbi1,6.6
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mlm2,10.19
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mlm1,10.3
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mlp2,7.15
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mlp1,7.32
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mlc,6.41
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mli2,5.87
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mli1,5.6
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbm2,10.1
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbm1,10.17
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbp2,8.04
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbp1,7.38
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbc,7.43
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbi2,5.94
Fukahori,Yayoi,13,female,18-19,1,L,Fukahori_13,mbi1,5.55
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,xlm1,10.56
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,xlp2,6.07
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,xbm1,11.86
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,xbp2,8.35
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,mlm2,10.9
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,mlm1,11.96
