site,period,ind,sex,age,rep,side,uid,Trait,Value
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mlp1,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mlc,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mli2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mbm2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mbm1,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mbp2,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mbp1,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mbc,NA
Miyanomoto,Yayoi,35,female,adult,2,L,Miyanomoto_35,mbi2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xlm2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xlm1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xlp2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xlp1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xli2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xli1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xbm2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xbm1,10.35
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xbp2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xbp1,8.69
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xbi2,5.88
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,xbi1,6.09
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mlm2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mlm1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mlp1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mlc,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mbm2,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mbm1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mbp1,NA
miyanomoto,Yayoi,36,female,Mature,2,R,miyanomoto_36,mbc,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xlm2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xlm1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xlp2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xlp1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xli2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xli1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xbm2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xbm1,10.31
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xbp2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xbp1,8.76
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xbi2,5.9
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,xbi1,6.23
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mlm2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mlm1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mlp1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mlc,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mbm2,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mbm1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mbp1,NA
miyanomoto,Yayoi,36,female,Mature,2,L,miyanomoto_36,mbc,NA
Miyanomoto,Yayoi,37,NA,2,2,R,Miyanomoto_37,mlm1,NA
Miyanomoto,Yayoi,37,NA,2,2,R,Miyanomoto_37,mbm1,NA
Miyanomoto,Yayoi,37,NA,2,2,L,Miyanomoto_37,mlm1,NA
Miyanomoto,Yayoi,37,NA,2,2,L,Miyanomoto_37,mbm1,NA
Miyanomoto,Yayoi,Jar 1,NA,4,2,R,Miyanomoto_Jar 1,mlm1,NA
Miyanomoto,Yayoi,Jar 1,NA,4,2,L,Miyanomoto_Jar 1,mlm1,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,xlm1,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,xlp2,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,xbm1,10.58
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,xbp2,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mlm2,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mlm1,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mlp2,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mlp1,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mbm2,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mbm1,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mbp2,NA
Okinoharu,Yayoi,12,female,adult,2,R,Okinoharu_12,mbp1,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,xlm1,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,xlp2,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,xbm1,10.12
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,xbp2,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mlm2,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mlm1,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mlp2,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mlp1,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mbm2,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mbm1,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mbp2,NA
Okinoharu,Yayoi,12,female,adult,2,L,Okinoharu_12,mbp1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,xlm2,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,xbm2,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,xbm1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,xbp2,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,xbp1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mlm2,9.92
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mlm1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mlp2,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mlp1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mlc,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mli1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mbm2,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mbm1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mbp2,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mbp1,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mbc,NA
Okinoharu,Jomon,21,female,adult,2,R,Okinoharu_21,mbi1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,xlm2,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,xbm2,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,xbm1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,xbp2,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,xbp1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mlm2,9.8
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mlm1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mlp2,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mlp1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mlc,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mli1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mbm2,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mbm1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mbp2,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mbp1,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mbc,NA
Okinoharu,Jomon,21,female,adult,2,L,Okinoharu_21,mbi1,NA
Okinoharu,Jomon,22,female,Mature,2,R,Okinoharu_22,mli1,NA
Okinoharu,Jomon,22,female,Mature,2,R,Okinoharu_22,mbi1,NA
Okinoharu,Jomon,22,female,Mature,2,L,Okinoharu_22,mli1,NA
Okinoharu,Jomon,22,female,Mature,2,L,Okinoharu_22,mbi1,NA
Okinoharu,Jomon,24,NA,Adult-Mature,2,R,Okinoharu_24,mlm1,NA
Okinoharu,Jomon,24,NA,Adult-Mature,2,R,Okinoharu_24,mbm1,NA
Okinoharu,Jomon,24,NA,Adult-Mature,2,L,Okinoharu_24,mlm1,NA
Okinoharu,Jomon,24,NA,Adult-Mature,2,L,Okinoharu_24,mbm1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xlm2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xlm1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xlp2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xlp1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xlc,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xli1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xbm2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xbm1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xbp2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xbp1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xbc,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,xbi1,6.4
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mlm2,9.52
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mlm1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mlp2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mlp1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mlc,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mli2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mli1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbm2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbm1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbp2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbp1,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbc,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbi2,NA
Okinoharu,Jomon,25,male,adult,2,R,Okinoharu_25,mbi1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xlm2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xlm1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xlp2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xlp1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xlc,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xli1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xbm2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xbm1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xbp2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xbp1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xbc,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,xbi1,6.83
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mlm2,10.29
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mlm1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mlp2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mlp1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mlc,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mli2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mli1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbm2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbm1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbp2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbp1,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbc,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbi2,NA
Okinoharu,Jomon,25,male,adult,2,L,Okinoharu_25,mbi1,NA
Okinoharu,Jomon,28,NA,7,2,R,Okinoharu_28,mlm2,11.34
Okinoharu,Jomon,28,NA,7,2,R,Okinoharu_28,mlm1,NA
Okinoharu,Jomon,28,NA,7,2,R,Okinoharu_28,mli1,NA
Okinoharu,Jomon,28,NA,7,2,R,Okinoharu_28,mbm2,NA
Okinoharu,Jomon,28,NA,7,2,R,Okinoharu_28,mbm1,NA
Okinoharu,Jomon,28,NA,7,2,R,Okinoharu_28,mbi1,NA
Okinoharu,Jomon,28,NA,7,2,L,Okinoharu_28,mlm2,11.5
Okinoharu,Jomon,28,NA,7,2,L,Okinoharu_28,mlm1,NA
Okinoharu,Jomon,28,NA,7,2,L,Okinoharu_28,mli1,NA
Okinoharu,Jomon,28,NA,7,2,L,Okinoharu_28,mbm2,NA
Okinoharu,Jomon,28,NA,7,2,L,Okinoharu_28,mbm1,NA
Okinoharu,Jomon,28,NA,7,2,L,Okinoharu_28,mbi1,NA
Okinoharu,Jomon,30,female,mature,2,R,Okinoharu_30,mlm2,10.1
Okinoharu,Jomon,30,female,mature,2,R,Okinoharu_30,mlm1,NA
Okinoharu,Jomon,30,female,mature,2,R,Okinoharu_30,mbm2,NA
Okinoharu,Jomon,30,female,mature,2,R,Okinoharu_30,mbm1,NA
Okinoharu,Jomon,30,female,mature,2,L,Okinoharu_30,mlm2,10.56
Okinoharu,Jomon,30,female,mature,2,L,Okinoharu_30,mlm1,NA
Okinoharu,Jomon,30,female,mature,2,L,Okinoharu_30,mbm2,NA
Okinoharu,Jomon,30,female,mature,2,L,Okinoharu_30,mbm1,NA
Saka,Jomon,1,male,adult,2,R,Saka_1,mlm2,9.25
Saka,Jomon,1,male,adult,2,R,Saka_1,mbm2,NA
Saka,Jomon,1,male,adult,2,L,Saka_1,mlm2,8.99
Saka,Jomon,1,male,adult,2,L,Saka_1,mbm2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xlm2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xlm1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xlp2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xlp1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xli2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xli1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbm2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbm1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbp2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbp1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbc,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbi2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,xbi1,6.87
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mlm1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mlp2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mlp1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mlc,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mli2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mli1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mbm1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mbp2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mbp1,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mbc,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mbi2,NA
Shirahama,Jomon,1,male,adult,2,R,Shirahama_1,mbi1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xlm2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xlm1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xlp2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xlp1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xli2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xli1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbm2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbm1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbp2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbp1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbc,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbi2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,xbi1,6.71
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mlm1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mlp2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mlp1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mlc,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mli2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mli1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mbm1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mbp2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mbp1,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mbc,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mbi2,NA
Shirahama,Jomon,1,male,adult,2,L,Shirahama_1,mbi1,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,xlm2,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,xlp2,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,xli1,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,xbm2,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,xbi1,6.94
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mlm2,10.06
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mlm1,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mlp2,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mlp1,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mbm2,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mbm1,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mbp2,NA
Wakimisaki,Jomon,1,male,adult,2,R,Wakimisaki_1,mbp1,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,xlm2,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,xlp2,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,xli1,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,xbm2,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,xbi1,6.17
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mlm2,10.51
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mlm1,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mlp2,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mlp1,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mbm2,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mbm1,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mbp2,NA
Wakimisaki,Jomon,1,male,adult,2,L,Wakimisaki_1,mbp1,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,xlp1,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,xli2,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,xbp1,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,xbi2,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,xbi1,6.57
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mlm2,9.05
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mlp2,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mlp1,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mlc,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mbm2,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mbp2,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mbp1,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mbc,NA
Wakimisaki,Jomon,2,female,adult,2,R,Wakimisaki_2,mbi2,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,xlp1,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,xli2,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,xbp1,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,xbi2,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,xbi1,6.6
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mlm2,9.53
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mlp2,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mlp1,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mlc,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mbm2,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mbp2,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mbp1,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mbc,NA
Wakimisaki,Jomon,2,female,adult,2,L,Wakimisaki_2,mbi2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xlm1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xlp2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xlp1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xlc,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xli2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xbm1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xbp2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xbp1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xbc,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xbi2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,xbi1,6.89
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mlm2,11.06
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mlm1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mlp2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mlp1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mlc,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mli2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mli1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbm2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbm1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbp2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbp1,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbc,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbi2,NA
Wakimisaki,Jomon,5,male,adult,2,R,Wakimisaki_5,mbi1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xlm1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xlp2,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xlp1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xlc,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xli2,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xbm1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xbp2,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xbp1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xbc,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xbi2,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,xbi1,7
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,mlm2,10.52
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,mlm1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,mlp2,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,mlp1,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,mlc,NA
Wakimisaki,Jomon,5,male,adult,2,L,Wakimisaki_5,mli2,NA
